# step x_cm g psi1_integral psi2_integral
13 0.13 28 0 0
13 0.13 29 0 0
13 0.13 30 0 0
13 0.13 31 0 0
13 0.13 32 0 0
13 0.13 33 0 0
13 0.13 34 0 0
13 0.13 35 0 0
13 0.13 36 0 0
13 0.13 37 0 0
13 0.13 38 0 0
13 0.13 39 0 0
13 0.13 40 0 0
13 0.13 41 0 0
13 0.13 42 0 0
13 0.13 43 0 0
13 0.13 44 0 0
13 0.13 45 0 0
13 0.13 46 0 0
13 0.13 47 0 0
13 0.13 48 0 0
13 0.13 49 0 0
14 0.14 0 1.58075e-23 1.86495e-23
14 0.14 1 7.02351e-23 -8.73384e-24
14 0.14 2 -7.80389e-22 -4.72115e-22
14 0.14 3 4.85151e-21 2.57655e-21
14 0.14 4 -1.53862e-20 2.44897e-20
14 0.14 5 -2.09411e-19 -9.41085e-19
14 0.14 6 6.41013e-18 1.85696e-17
14 0.14 7 -1.17902e-16 -3.04572e-16
14 0.14 8 1.85207e-15 4.5461e-15
14 0.14 9 -2.66676e-14 -6.34376e-14
14 0.14 10 3.59013e-13 8.32704e-13
14 0.14 11 -4.53218e-12 -1.02495e-11
14 0.14 12 5.34025e-11 1.173e-10
14 0.14 13 -5.82249e-10 -1.23301e-09
14 0.14 14 5.8114e-09 1.17267e-08
14 0.14 15 -5.25422e-08 -9.92768e-08
14 0.14 16 4.2794e-07 7.38862e-07
14 0.14 17 -3.17147e-06 -4.8718e-06
14 0.14 18 4.0406e-05 4.85334e-05
14 0.14 19 5.96428e-05 -4.38118e-05
14 0.14 20 2.72913e-15 -1.94372e-15
14 0.14 21 2.76967e-37 -1.91571e-37
14 0.14 22 6.2359e-71 -4.19506e-71
14 0.14 23 3.1156e-116 -2.04132e-116
14 0.14 24 3.45497e-173 -2.20741e-173
14 0.14 25 8.50507e-242 -5.30499e-242
14 0.14 26 4.64422e-322 -2.81617e-322
14 0.14 27 0 0
14 0.14 28 0 0
14 0.14 29 0 0
14 0.14 30 0 0
14 0.14 31 0 0
14 0.14 32 0 0
14 0.14 33 0 0
14 0.14 34 0 0
14 0.14 35 0 0
14 0.14 36 0 0
14 0.14 37 0 0
14 0.14 38 0 0
14 0.14 39 0 0
14 0.14 40 0 0
14 0.14 41 0 0
14 0.14 42 0 0
14 0.14 43 0 0
14 0.14 44 0 0
14 0.14 45 0 0
14 0.14 46 0 0
14 0.14 47 0 0
14 0.14 48 0 0
14 0.14 49 0 0
15 0.15 0 5.86306e-23 5.31314e-23
15 0.15 1 -1.22585e-22 -3.38537e-22
15 0.15 2 2.85868e-22 2.13424e-21
15 0.15 3 -4.9721e-21 -2.2046e-20
15 0.15 4 9.6376e-20 2.94067e-19
15 0.15 5 -1.55216e-18 -4.07738e-18
15 0.15 6 2.26233e-17 5.56026e-17
15 0.15 7 -3.11048e-16 -7.37945e-16
15 0.15 8 4.09547e-15 9.49147e-15
15 0.15 9 -5.17832e-14 -1.17662e-13
15 0.15 10 6.26564e-13 1.39491e-12
15 0.15 11 -7.20354e-12 -1.56572e-11
15 0.15 12 7.79537e-11 1.64384e-10
15 0.15 13 -7.85409e-10 -1.59148e-09
15 0.15 14 7.28451e-09 1.39846e-08
15 0.15 15 -6.1611e-08 -1.098e-07
15 0.15 16 4.74269e-07 7.63747e-07
15 0.15 17 -3.38124e-06 -4.80057e-06
15 0.15 18 4.29028e-05 4.92663e-05
15 0.15 19 5.73171e-05 -4.4666e-05
15 0.15 20 2.62797e-15 -1.98563e-15
15 0.15 21 2.67178e-37 -1.96058e-37
15 0.15 22 6.02519e-71 -4.30047e-71
15 0.15 23 3.0147e-116 -2.09578e-116
