0.968815384	0.624151444	1.136946645
2.034087455	0.195755942	1.259180581
1.865221941	0.230919933	1.332873991
2.048389461	0.216623025	2.212745357
2.602101164	0.17362467	2.092105627
1.863858325	0.237688831	1.508883153
2.50814627	0.170353647	1.796326678
0.641491247	2.034068503	1.209780066
1.890144973	0.225895596	1.056297873
2.173653724	0.180951871	1.868865407
2.396513565	0.189173597	2.912295225
1.959023695	0.274787101	2.086285852
2.974862312	0.168490631	2.957067421
3.015681925	0.136188102	1.415065902
1.382027742	0.336227793	1.070520131
1.859869696	0.266747237	1.323966331
1.069036146	0.563897751	1.249303907
2.10331462	0.21214066	1.774369202
2.359641482	0.223089028	2.147194846
3.146023573	0.174615467	1.497419705
2.856445383	0.166522513	2.077307916
1.691155027	0.35998101	3.044640682
1.649414033	0.287092025	1.372581784
0.985913014	0.730906836	1.918476757
1.974980199	0.252942261	1.448400289
1.992523432	0.293824146	1.187633902
2.866050195	0.17254505	1.796874163
2.71183102	0.203827048	1.370580564
2.602869549	0.173622431	1.134699668
1.754816618	0.39448022	1.177821158
2.654151947	0.200250721	1.300081139
2.393067341	0.239555861	1.693221973
2.111394706	0.265055199	1.336376771
1.525068572	0.341565294	1.734817598
2.045274889	0.275660604	1.947021868
2.288324068	0.215604963	1.195787358
1.916030661	0.310137009	0.923657242
0.969337063	0.900966655	1.131426531
1.638470126	0.3235105	1.289779823
2.810764759	0.187735366	1.198161735
1.257076905	0.661419265	2.042819287
2.215988937	0.230904359	0.88081458
2.557334898	0.18991246	0.876803039
2.853140635	0.184063913	0.983322628
0.658892104	2.069781115	1.937681968
3.091851476	0.159355831	1.292693823
1.408630047	0.503258907	0.931691307
1.279446439	0.556109964	1.139701894
1.063148211	0.834531143	1.166018056
0.848285076	1.144723413	2.109837872
2.134035917	0.291486447	1.710570648
1.163705198	0.586707016	1.53609776
2.330250038	0.240806946	0.981822951
0.792684844	0.784992877	1.016215951
2.042557762	0.302562776	1.125199088
1.319856225	0.496751175	1.614232395
0.97566761	0.992186084	1.248104315
2.211967035	0.281905498	1.769860717
2.24301349	0.310558414	0.827166068
1.860003259	0.284273741	1.041936808
2.17276521	0.357067796	1.014811686
0.965996002	0.873838642	1.293131629
1.653555617	0.421296091	1.03715478
2.731301436	0.247449269	1.60942012
2.550166383	0.28683206	2.283979589
3.025622551	0.202012018	1.674249245
0.892950169	1.400919892	0.615941256
2.277230122	0.318452481	0.856869018
2.557878437	0.294766862	1.277407788
1.242553668	0.730336177	1.464307777
5.879250435	0.109803568	0.827487596
2.83368962	0.238467956	1.548703431
1.794948678	0.42682164	0.61450738
2.682892879	0.319854877	0.534708015
1.356263448	0.689509162	1.743777927
1.794119833	0.456094063	1.947415889
2.230345459	0.373555244	1.437804029
4.033970515	0.169808765	0.945261134
2.672548105	0.274673023	0.826324446
3.008854779	0.225374483	1.0516515
2.178332574	0.343504912	0.634550049
0.983366756	1.049898195	1.031099746
2.523721145	0.281106453	0.766125298
2.154172507	0.407136691	0.90131811
1.896378809	0.486808474	0.797486972
3.229815731	0.239537236	0.807322121
2.292444391	0.374159019	0.944235091
2.495786177	0.312626293	1.213761934
3.637690881	0.20357395	1.268681986
1.5855589	0.60902168	0.638223363
3.527534181	0.225743808	1.68057644
1.117734153	0.851397344	0.745988156
2.635220959	0.276908389	0.651338105
1.984014326	0.425513072	0.616002719
1.42516684	0.631547548	1.16169791
1.770300368	0.508957479	1.500637633
3.201285091	0.220894502	0.906360802
2.393757257	0.271305418	1.014771109
3.211853838	0.237355019	0.89844017
0.905879086	1.257710762	0.531252126
2.204271005	0.320901422	1.309999841
3.132115082	0.297918536	1.461165913
2.553182176	0.285629067	0.649829132
3.22900193	0.252930212	1.038361957
3.88229657	0.197195509	0.876493791
2.23466536	0.350643094	0.786886543
2.329464823	0.321495658	0.828106067
2.197483368	0.30134664	1.568079026
2.16792702	0.361389684	1.285063055
2.739294824	0.2512489	1.081570855
2.841850042	0.259846493	0.439705173
1.303678651	0.813635514	0.550415682
3.81062708	0.187552384	1.387308281
3.215412097	0.17446246	0.874026664
3.416625219	0.231972527	1.089967459
3.527196044	0.183526321	0.967380327
2.072427469	0.342658358	1.340313467
1.865732208	0.402811148	0.608183868
2.255390229	0.355949177	0.651740721
2.352356152	0.3598047	0.956530635
3.378494461	0.268115481	1.602027948
1.749263835	0.472455354	0.453634813
5.248186498	0.133900382	1.298035465
3.51180262	0.24543286	0.487278267
1.23878833	0.592471828	2.35570142
0.8464658	0	0.389916
0.3710268	0	0.5449306
0.882432755	1.637572797	1.55375375
1.6803076	0	3.9132018
1.27596842	0.731311882	0.394386833
0.95549025	0	2.32552975
